customer_id,customer_name,customer_segment,signup_date,location_id
CUST02513,Anita Rao,New,2023-10-29,LOC0044
CUST02514,Rajesh Patel,Regular,2024-05-24,LOC0005
CUST02515,Vikram Nair,Premium,2023-06-22,LOC0062
CUST02516,Aarav Banerjee,Regular,2024-03-27,LOC0049
CUST02517,Kavya Verma,New,2022-12-28,LOC0100
CUST02518,Suresh Kumar,Premium,2022-11-25,LOC0104
CUST02519,Divya Bhat,Regular,2023-05-09,LOC0064
CUST02520,Priya Chawla,New,2024-06-17,LOC0128
CUST02521,Priya Mehta,Regular,2022-09-16,LOC0065
CUST02522,Rajesh Nair,Premium,2023-09-24,LOC0031
CUST02523,Kavya Reddy,Premium,2022-02-12,LOC0060
CUST02524,Ananya Iyer,Premium,2023-02-24,LOC0035
CUST02525,Siddharth Patel,Regular,2022-03-15,LOC0054
CUST02526,Aarav Chawla,Regular,2023-10-23,LOC0053
CUST02527,Vikram Patel,Regular,2023-05-25,LOC0106
CUST02528, Suresh Singh ,Loyal,2024-03-28,LOC0052
CUST02529,Vikram Gupta,Loyal,2023-06-12,LOC0049
CUST02530,Kavya Deshmukh,Regular,2024-12-22,LOC0071
CUST02531,Siddharth Sharma,New,2023-09-11,LOC0041
CUST02532,Ananya Pillai,Regular,2023-01-29,LOC0053
CUST02533,Pooja Reddy,Regular,2023-05-22,LOC0046
CUST02534,Aarav Deshmukh,New,2022-06-10,LOC0117
CUST02535,Kavya Pillai,Loyal,2024-08-25,LOC0071
CUST02536,Aditya Singh,Regular,2024-02-14,LOC0057
CUST02537,Vikram Sharma,Regular,2024-06-24,LOC0125
CUST02538,Anita Banerjee,New,2024-09-20,LOC0038
CUST02539,Sneha Banerjee,New,2024-07-30,LOC0026
CUST02540,Suresh Kumar,Regular,2022-06-29,LOC0017
CUST02541,Priya Rao,Loyal,2023-04-25,LOC0063
CUST02542,Anita Menon,Loyal,2024-06-08,LOC0136
CUST02543,Meera Banerjee,New,2023-06-01,LOC0006
CUST02544,Anita Chawla,Regular,2023-03-01,LOC0001
CUST02545,Neha Patel,New,2024-08-05,LOC0109
CUST02546,Siddharth Bhat,Regular,2024-06-25,LOC0103
CUST02547,Deepika Bhat,Regular,2023-03-19,LOC0025
CUST02548,Deepika Gupta,Loyal,2023-07-27,LOC0012
CUST02549,Sneha Deshmukh,Regular,2024-02-27,LOC0086
CUST02550,Divya Gowda,New,2024-11-29,LOC0020
CUST02551,Vikram Rao,New,2024-11-08,LOC0012
CUST02552,Divya Gowda,Regular,2023-03-10,LOC0141
CUST02553,Vikram Rao,New,2023-04-25,LOC0095
CUST02554,Siddharth Sharma,Premium,2023-04-29,LOC0031
CUST02555,Rajesh Pillai,Loyal,2022-12-20,LOC0088
CUST02556,Deepika Patel,Loyal,2025-02-16,LOC0065
CUST02557,Anita Rao,Regular,2024-04-10,LOC0071
CUST02558,Aarav Deshmukh,Loyal,2024-12-05,LOC0106
CUST02559,Priya Iyer,Loyal,2023-12-06,LOC0059
CUST02560,Siddharth Sharma,Premium,2024-05-10,LOC0090
CUST02561,Karthik Gowda,Regular,2022-06-27,LOC0007
CUST02562,Rajesh Sharma,New,2022-11-02,LOC0050
CUST02563,Neha Rao,New,2024-12-28,LOC0046
CUST02564,Arjun Gupta,New,2023-08-24,LOC0118
CUST02565,Karthik Rao,New,2022-07-06,LOC0009
CUST02566,Arjun Das,Loyal,2024-03-29,LOC0077
CUST02567,Divya Reddy,Regular,2022-03-19,LOC0041
CUST02568,Aarav Nair,New,2022-07-29,LOC0137
CUST02569,Divya Patel,New,2025-01-09,LOC0041
CUST02570,Vikram Chawla,Regular,2024-01-26,LOC0059
CUST02571,Neha Singh,Loyal,2023-06-17,LOC0143
CUST02572,Suresh Bhat,New,2023-02-08,LOC0116
CUST02573,Deepika Gowda,Premium,2023-08-31,LOC0056
CUST02574,Divya Nair,New,2024-06-28,LOC0114
CUST02575,Siddharth Menon,New,2025-04-19,LOC0006
CUST02576,Pooja Mehta,Loyal,2023-07-22,LOC0024
CUST02577,Priya Reddy,Premium,2023-07-28,LOC0137
CUST02578,Priya Gowda,Regular,2023-06-09,LOC0149
CUST02579,Vikram Verma,Loyal,2022-10-12,LOC0138
CUST02580,Vikram Rao,Loyal,2024-05-10,LOC0140
CUST02581,Kavya Gowda,Regular,2022-06-18,LOC0087
CUST02582,Rohan Singh,New,2023-07-27,LOC0141
CUST02583,Neha Verma,New,2023-10-12,LOC0053
CUST02584,Kavya Iyer,New,2022-09-09,LOC0114
CUST02585,Anita Iyer,Regular,2023-11-04,LOC0043
CUST02586,Rahul Sharma,Loyal,2025-02-06,LOC0003
CUST02587,Aarav Sharma,Loyal,2023-10-16,LOC0043
CUST02588,Rajesh Iyer,Regular,2024-10-24,LOC0049
CUST02589,Priya Pillai,New,2024-01-24,LOC0096
CUST02590,Deepika Sharma,Regular,2023-10-13,LOC0081
CUST02591,Priya Banerjee,New,2022-11-28,LOC0075
CUST02592,Rohan Gowda,Regular,2024-06-23,LOC0148
CUST02593,Pooja Deshmukh,New,2024-10-27,LOC0020
CUST02594,Pooja Banerjee,New,2024-05-04,LOC0011
CUST02595,Meera Verma,New,2023-07-06,LOC0120
CUST02596,Deepika Verma,Loyal,2024-11-07,LOC0067
CUST02597,Aditya Das,Regular,2023-01-25,LOC0023
CUST02598,Suresh Singh,Regular,2022-09-05,LOC0104
CUST02599,Priya Rao,Regular,2022-11-03,LOC0069
CUST02600,Rahul Das,New,2022-03-19,LOC0094
CUST02601,Neha Bhat,Regular,2024-07-09,LOC0011
CUST02602,Ananya Deshmukh,New,2024-01-25,LOC0054
CUST02603,Deepika Menon,Loyal,2023-07-06,LOC0091
CUST02604,Aarav Menon,New,2024-10-12,LOC0135
CUST02605,Rohan Verma,Loyal,2024-11-15,LOC0013
CUST02606,Aditya Singh,Loyal,2022-08-11,LOC0143
CUST02607,Aarav Singh,Premium,2024-03-06,LOC0067
CUST02608,Neha Gowda,Regular,2023-09-26,LOC0064
CUST02609,Aditya Gupta,Regular,2024-01-29,LOC0017
CUST02610,Kavya Reddy,Regular,2022-03-30,LOC0037
CUST02611,Deepika Kumar,Regular,2024-03-23,LOC0147
CUST02612,Pooja Chawla,New,2023-01-11,LOC0006
CUST02613,Divya Reddy,Regular,2024-07-05,LOC0136
CUST02614,Priya Kumar,Loyal,2022-11-18,LOC0119
CUST02615,Aditya Kumar,Regular,2023-03-18,LOC0041
CUST02616,Sneha Kumar,Loyal,2023-06-20,LOC0104
CUST02617,Sneha Joshi,New,2024-02-26,LOC0048
CUST02618,Aarav Iyer,Regular,2023-05-27,LOC0079
CUST02619,Siddharth Kumar,Regular,2023-11-24,LOC0136
CUST02620,Aarav Rao,Regular,2023-11-19,LOC0062
CUST02621,Suresh Banerjee,New,2025-01-29,LOC0071
CUST02622,Vikram Pillai,Regular,2024-06-23,LOC0016
CUST02623,Rahul Verma,Premium,2024-07-09,LOC0015
CUST02624,Pooja Rao,New,2025-04-14,LOC0056
CUST02625,Sneha Gupta,Loyal,2022-12-26,LOC0081
CUST02626,Priya Mehta,Loyal,2024-12-14,LOC0037
CUST02627,Rohan Patel,Regular,2023-09-08,LOC0117
CUST02628,Priya Gowda,New,2024-08-20,LOC0051
CUST02629,Rohan Gupta,Regular,2022-12-01,LOC0035
CUST02630,Rahul Rao,Loyal,2025-06-02,LOC0105
CUST02631,Rohan Iyer,Regular,2024-04-11,LOC0130
CUST02632,Rahul Mehta,Loyal,2024-02-29,LOC0129
CUST02633,Anita Banerjee,New,2023-01-07,LOC0048
CUST02634,Aarav Sharma,Loyal,2022-06-24,LOC0086
CUST02635,Priya Gowda,Loyal,2025-03-03,LOC0135
CUST02636,Kavya Mehta,New,2023-11-10,LOC0128
CUST02637,Pooja Menon,Loyal,2025-07-11,LOC0107
CUST02638,Deepika Gupta,New,2023-06-26,LOC0089
CUST02639,Ananya Iyer,Loyal,2024-04-04,LOC0019
CUST02640, Suresh Bhat ,New,2022-11-27,LOC0139
CUST02641,Kavya Mehta,Loyal,2023-08-06,LOC0088
CUST02642,Rajesh Reddy,Loyal,2022-12-23,LOC0044
CUST02643,Neha Gupta,New,2023-11-03,LOC0130
CUST02644,Kavya Pillai,Regular,2023-07-23,LOC0087
CUST02645,Rohan Singh,New,2024-11-25,LOC0076
CUST02646,Anita Chawla,Regular,2025-04-08,LOC0094
CUST02647,Rahul Rao,Regular,2024-12-07,LOC0102
CUST02648,Ananya Banerjee,Regular,2022-04-19,LOC0030
CUST02649,Divya Sharma,Loyal,2025-08-03,LOC0050
CUST02650,Ananya Banerjee,Regular,2023-09-23,LOC0100
CUST02651,Deepika Iyer,Regular,2024-01-18,LOC0040
CUST02652,Rohan Joshi,Loyal,2022-12-26,LOC0045
CUST02653,Siddharth Joshi,Regular,2022-08-25,LOC0111
CUST02654,Neha Chawla,Regular,2022-07-04,LOC0125
CUST02655,Meera Chawla,Regular,2024-01-08,LOC0037
CUST02656,Suresh Singh,New,2024-09-11,LOC0011
CUST02657,Pooja Gowda,Premium,2025-03-21,LOC0136
CUST02658,Arjun Joshi,Loyal,2023-04-02,LOC0123
CUST02659,Anita Banerjee,New,2023-12-15,LOC0012
CUST02660,Sneha Menon,Regular,2022-12-23,LOC0027
CUST02661,Karthik Sharma,Regular,2024-06-15,LOC0013
CUST02662,Rajesh Bhat,New,2022-03-11,LOC0075
CUST02663,Neha Sharma,Regular,2023-04-09,LOC0066
CUST02664,Neha Mehta,Regular,2024-02-22,LOC0147
CUST02665,Divya Menon,Loyal,2024-06-18,LOC0097
CUST02666,Pooja Gowda,New,2023-10-19,LOC0117
CUST02667,Suresh Kumar,Regular,2024-04-19,LOC0094
CUST02668,Rajesh Rao,New,2023-09-21,LOC0145
CUST02669,Aarav Banerjee,Premium,2024-03-01,LOC0050
CUST02670,Arjun Patel,New,2025-02-04,LOC0058
CUST02671,Vikram Chawla,Premium,2024-01-07,LOC0144
CUST02672,Ananya Chawla,Premium,2024-02-03,LOC0006
CUST02673,Meera Reddy,Regular,2024-03-28,LOC0031
CUST02674,Divya Sharma,Regular,2023-05-05,LOC0045
CUST02675,Pooja Gowda,New,2024-02-21,LOC0057
CUST02676,Deepika Das,New,2022-10-10,LOC0134
CUST02677,Anita Sharma,Loyal,2024-12-03,LOC0001
CUST02678,Divya Patel,Regular,2025-05-01,LOC0145
CUST02679,Rahul Sharma,Regular,2024-06-26,LOC0038
CUST02680,Sneha Gowda,Regular,2022-06-19,LOC0112
CUST02681,Rohan Gowda,New,2024-01-27,LOC0097
CUST02682,Rohan Gupta,Loyal,2024-07-22,LOC0124
CUST02683,Priya Reddy,New,2024-12-30,LOC0136
CUST02684,Rahul Patel,Loyal,2025-01-05,LOC0050
CUST02685,Aditya Gowda,Loyal,2023-06-20,LOC0080
CUST02686,Siddharth Verma,Regular,2025-04-17,LOC0043
CUST02687,Kavya Sharma,Regular,2024-11-11,LOC0132
CUST02688,Aditya Mehta,Loyal,2023-01-25,LOC0030
CUST02689,Aditya Banerjee,Regular,2022-12-05,LOC0021
CUST02690,Deepika Joshi,Regular,2023-02-06,LOC0017
CUST02691,Ananya Menon,New,2022-11-16,LOC0021
CUST02692,Deepika Iyer,Regular,2022-09-14,LOC0117
CUST02693,Neha Banerjee,Premium,2025-03-03,LOC0150
CUST02694,Divya Reddy,New,2024-12-23,LOC0095
CUST02695,Siddharth Singh,Regular,2025-06-28,LOC0127
CUST02696,Deepika Kumar,Regular,2022-11-28,LOC0015
CUST02697,Karthik Reddy,Regular,2024-07-29,LOC0106
CUST02698,Deepika Reddy,Loyal,2022-07-28,LOC0143
CUST02699,Meera Deshmukh,Premium,2025-01-19,LOC0013
CUST02700,Rajesh Menon,New,2025-01-23,LOC0068
CUST02701,Suresh Gowda,New,2022-10-27,LOC0050
CUST02702,Karthik Rao,Premium,2025-07-03,LOC0034
CUST02703,Rahul Das,Loyal,2023-05-01,LOC0089
CUST02704,Aditya Patel,Regular,2023-11-15,LOC0021
CUST02705,Arjun Nair,Regular,2022-05-03,LOC0021
CUST02706,Aarav Mehta,New,2023-06-17,LOC0109
CUST02707,Suresh Joshi,Regular,2024-02-16,LOC0127
CUST02708,Sneha Mehta,Regular,2023-05-13,LOC0056
CUST02709,Anita Kumar,Regular,2023-04-24,LOC0013
CUST02710,Neha Bhat,Loyal,2022-09-06,LOC0037
CUST02711,Pooja Banerjee,Regular,2025-09-01,LOC0025
CUST02712,Pooja Verma,Regular,2023-12-08,LOC0053
CUST02713,Priya Mehta,Loyal,2023-11-04,LOC0028
CUST02714,Karthik Deshmukh,Loyal,2023-07-04,LOC0044
CUST02715,Rohan Sharma,Loyal,2024-07-26,LOC0024
CUST02716,Rajesh Gowda,New,2023-01-12,LOC0050
CUST02717,Divya Nair,Regular,2023-09-24,LOC0088
CUST02718,Meera Menon,Loyal,2023-01-16,LOC0110
CUST02719,Kavya Gowda,Loyal,2025-02-12,LOC0030
CUST02720,Neha Gowda,New,2022-12-10,LOC0105
CUST02721,Kavya Bhat,Regular,2025-01-22,LOC0006
CUST02722,Rajesh Gowda,Regular,2023-04-24,LOC0104
CUST02723,Priya Pillai,Regular,2024-04-17,LOC0016
CUST02724,Meera Rao,Loyal,2023-11-20,LOC0038
CUST02725,Aarav Das,New,2024-01-20,LOC0139
CUST02726,Neha Nair,New,2024-06-14,LOC0090
CUST02727,Neha Iyer,New,2024-05-09,LOC0094
CUST02728,Rahul Gowda,Regular,2024-12-31,LOC0027
CUST02729,Aditya Bhat,Regular,2024-11-05,LOC0019
CUST02730,Neha Iyer,Regular,2022-08-04,LOC0084
CUST02731,Karthik Menon,Loyal,2024-07-04,LOC0137
CUST02732,Siddharth Rao,New,2024-02-23,LOC0139
CUST02733,Anita Sharma,Loyal,2023-02-18,LOC0010
CUST02734,Ananya Menon,Regular,2024-01-29,LOC0059
CUST02735,Anita Chawla,Regular,2024-03-03,LOC0065
CUST02736,Pooja Reddy,Loyal,2025-01-21,LOC0087
CUST02737,Deepika Banerjee,Regular,2023-12-28,LOC0017
CUST02738,Pooja Das,Regular,2024-02-15,LOC0140
CUST02739,Ananya Pillai,New,2023-11-16,LOC0046
CUST02740,Anita Mehta,New,2023-06-20,LOC0123
CUST02741,Neha Sharma,Regular,2023-05-28,LOC0071
CUST02742,Rohan Menon,Regular,2024-12-05,LOC0119
CUST02743,Anita Deshmukh,Loyal,2023-12-25,LOC0039
CUST02744,Rajesh Chawla,Loyal,2023-09-09,LOC0040
CUST02745,Vikram Joshi,Regular,2023-11-23,LOC0051
CUST02746,Ananya Gowda,New,2024-06-19,LOC0135
CUST02747,Neha Rao,Loyal,2022-08-19,LOC0069
CUST02748,Sneha Mehta,Regular,2024-07-04,LOC0085
CUST02749,Rajesh Verma,New,2024-11-05,LOC0032
CUST02750,Anita Nair,New,2024-11-28,LOC0096
CUST02751,Neha Banerjee,New,2023-09-28,LOC0101
CUST02752,Sneha Menon,Regular,2023-02-10,LOC0064
CUST02753,Vikram Gowda,Loyal,2024-07-27,LOC0069
CUST02754,Kavya Gupta,Premium,2024-12-05,LOC0147
CUST02755,Rahul Mehta,Regular,2023-07-02,LOC0021
CUST02756,Rahul Nair,Regular,2024-05-22,LOC0087
CUST02757,Meera Nair,Premium,2023-08-12,LOC0043
CUST02758,Neha Mehta,New,2022-10-18,LOC0057
CUST02759,Deepika Das,New,2023-06-26,LOC0130
CUST02760,Aditya Das,Regular,2022-07-24,LOC0126
CUST02761,Aditya Gowda,Loyal,2022-08-04,LOC0083
CUST02762,Pooja Singh,New,2022-09-16,LOC0050
CUST02763,Deepika Patel,Loyal,2024-07-24,LOC0132
CUST02764,Rohan Patel,New,2024-01-03,LOC0124
CUST02765,Arjun Banerjee,New,2022-12-13,LOC0149
CUST02766,Ananya Iyer,New,2023-01-30,LOC0101
CUST02767,Rahul Kumar,Loyal,2022-09-01,LOC0084
CUST02768,Arjun Patel,Regular,2024-09-28,LOC0045
CUST02769,Arjun Chawla,New,2024-05-17,LOC0135
CUST02770,Divya Pillai,Premium,2022-09-07,LOC0005
CUST02771,Siddharth Reddy,New,2024-06-13,LOC0028
CUST02772,Rohan Verma,Regular,2023-01-01,LOC0117
CUST02773, Suresh Patel ,Regular,2023-09-07,LOC0135
CUST02774,Ananya Menon,New,2024-12-09,LOC0123
CUST02775,Sneha Reddy,Regular,2025-01-14,LOC0132
CUST02776,Sneha Mehta,Premium,2025-04-08,LOC0036
CUST02777,Anita Chawla,Loyal,2022-07-31,LOC0084
CUST02778,Rajesh Banerjee,Regular,2024-08-22,LOC0116
CUST02779,Siddharth Kumar,Regular,2023-02-26,LOC0127
CUST02780,Suresh Joshi,Regular,2022-11-06,LOC0139
CUST02781,Rajesh Chawla,Loyal,2024-09-21,LOC0082
CUST02782,Deepika Kumar,New,2024-02-28,LOC0033
CUST02783,Deepika Patel,Premium,2025-02-28,LOC0110
CUST02784,Aarav Reddy,New,2025-06-19,LOC0011
CUST02785,Pooja Das,New,2022-10-01,LOC0060
CUST02786,Kavya Reddy,Loyal,2024-07-23,LOC0030
CUST02787,Rahul Iyer,New,2022-09-22,LOC0083
CUST02788,Ananya Banerjee,Regular,2024-06-28,LOC0109
CUST02789,Neha Patel,Loyal,2023-06-15,LOC0073
CUST02790,Suresh Menon,New,2023-07-19,LOC0126
CUST02791,Kavya Chawla,Regular,2024-11-22,LOC0113
CUST02792,Pooja Chawla,New,2024-11-19,LOC0002
CUST02793,Suresh Nair,Premium,2023-04-17,LOC0054
CUST02794,Rohan Banerjee,Regular,2024-12-14,LOC0045
CUST02795,Priya Reddy,New,2025-01-29,LOC0017
CUST02796,Deepika Reddy,Regular,2022-02-12,LOC0079
CUST02797,Ananya Mehta,Regular,2025-06-21,LOC0024
CUST02798,Divya Singh,Regular,2022-10-06,LOC0053
CUST02799,Karthik Das,Loyal,2024-06-17,LOC0043
CUST02800,Aditya Banerjee,New,2022-04-04,LOC0117
CUST02801,Neha Das,New,2023-08-19,LOC0083
CUST02802,Sneha Gowda,New,2022-11-13,LOC0124
CUST02803,Vikram Bhat,Regular,2023-11-14,LOC0037
CUST02804,Suresh Pillai,New,2024-12-27,LOC0142
CUST02805,Priya Mehta,Regular,2024-06-19,LOC0047
CUST02806,Priya Deshmukh,Regular,2022-12-07,LOC0118
CUST02807,Arjun Pillai,Regular,2025-04-17,LOC0145
CUST02808,Neha Sharma,New,2023-01-21,LOC0045
CUST02809,Rajesh Menon,Loyal,2024-10-11,LOC0106
CUST02810,Priya Chawla,New,2024-05-21,LOC0150
CUST02811,Pooja Rao,New,2023-10-08,LOC0037
CUST02812,Neha Joshi,Loyal,2023-02-08,LOC0063
CUST02813,Anita Gupta,New,2024-02-11,LOC0079
CUST02814,Priya Deshmukh,New,2023-05-25,LOC0127
CUST02815,Aditya Kumar,Regular,2025-04-18,LOC0006
CUST02816,Siddharth Singh,Regular,2024-06-19,LOC0128
CUST02817,Priya Nair,Regular,2024-01-26,LOC0150
CUST02818,Neha Bhat,New,2023-12-28,LOC0018
CUST02819,Rahul Rao,Loyal,2024-08-04,LOC0120
CUST02820,Meera Patel,New,2024-01-29,LOC0084
CUST02821,Anita Banerjee,New,2023-01-10,LOC0039
CUST02822,Priya Reddy,Regular,2023-08-09,LOC0014
CUST02823,Neha Verma,Regular,2023-09-07,LOC0142
CUST02824,Karthik Banerjee,Regular,2023-09-19,LOC0146
CUST02825,Arjun Das,New,2023-07-05,LOC0092
CUST02826,Anita Mehta,New,2025-02-25,LOC0011
CUST02827,Siddharth Kumar,Regular,2025-04-04,LOC0100
CUST02828,Rajesh Bhat,New,2022-11-10,LOC0118
CUST02829,Neha Gupta,New,2024-09-20,LOC0024
CUST02830,Vikram Bhat,Regular,2024-12-13,LOC0090
CUST02831,Rohan Kumar,Regular,2024-01-24,LOC0071
CUST02832,Suresh Gupta,Loyal,2024-08-20,LOC0051
CUST02833,Rajesh Chawla,Regular,2022-07-29,LOC0054
CUST02834,Meera Iyer,New,2024-11-10,LOC0030
CUST02835,Ananya Reddy,New,2023-02-11,LOC0054
CUST02836,Karthik Chawla,New,2024-06-16,LOC0036
CUST02837,Deepika Iyer,Regular,2023-02-26,LOC0098
CUST02838,Vikram Nair,Regular,2023-04-13,LOC0009
CUST02839,Rahul Banerjee,New,2024-12-31,LOC0064
CUST02840,Deepika Gupta,New,2023-10-10,LOC0147
CUST02841,Aditya Joshi,Regular,2024-03-19,LOC0004
CUST02842,Karthik Kumar,Loyal,2022-07-25,LOC0039
CUST02843,Pooja Nair,New,2023-02-11,LOC0073
CUST02844,Anita Mehta,Loyal,2023-08-06,LOC0036
CUST02845,Aarav Bhat,New,2022-12-26,LOC0035
CUST02846,Pooja Mehta,Regular,2022-11-14,LOC0050
CUST02847,Sneha Das,Loyal,2024-10-27,LOC0017
CUST02848,Aarav Gupta,New,2023-08-30,LOC0089
CUST02849,Rajesh Deshmukh,New,2025-02-25,LOC0025
CUST02850,Karthik Patel,Regular,2023-07-30,LOC0049
CUST02851,Sneha Gowda,Regular,2024-01-21,LOC0094
CUST02852,Vikram Gupta,Loyal,2023-09-10,LOC0020
CUST02853,Vikram Sharma,Regular,2024-02-26,LOC0014
CUST02854,Sneha Menon,Regular,2024-02-13,LOC0060
CUST02855,Siddharth Verma,Regular,2024-06-12,LOC0016
CUST02856,Rohan Chawla,Regular,2024-10-26,LOC0006
CUST02857,Vikram Reddy,New,2024-02-04,LOC0028
CUST02858,Siddharth Nair,New,2023-10-24,LOC0002
CUST02859,Pooja Verma,New,2022-10-26,LOC0032
CUST02860,Sneha Mehta,Regular,2023-11-20,LOC0116
CUST02861,Pooja Menon,Regular,2023-12-13,LOC0114
CUST02862,Sneha Das,Premium,2023-10-18,LOC0045
CUST02863,Siddharth Deshmukh,Regular,2023-03-28,LOC0065
CUST02864,Aarav Patel,Loyal,2024-06-30,LOC0016
CUST02865,Suresh Patel,Loyal,2023-07-13,LOC0007
CUST02866,Divya Gowda,Regular,2022-12-17,LOC0116
CUST02867,Rohan Deshmukh,New,2023-12-18,LOC0133
CUST02868,Aarav Banerjee,Regular,2025-02-21,LOC0094
CUST02869,Vikram Bhat,Premium,2025-05-24,LOC0028
CUST02870,Ananya Pillai,New,2023-06-07,LOC0131
CUST02871,Karthik Patel,Regular,2022-10-22,LOC0119
CUST02872,Rahul Iyer,Regular,2025-03-19,LOC0074
CUST02873,Suresh Singh,Loyal,2023-02-26,LOC0052
CUST02874,Neha Patel,New,2022-07-26,LOC0007
CUST02875,Divya Nair,Regular,2024-01-02,LOC0136
CUST02876,Karthik Chawla,Regular,2023-03-21,LOC0065
CUST02877,Arjun Patel,New,2022-03-25,LOC0086
CUST02878,Arjun Menon,Loyal,2022-11-16,LOC0113
CUST02879,Divya Mehta,New,2024-09-11,LOC0039
CUST02880,Rajesh Iyer,Regular,2022-12-10,LOC0036
CUST02881,Meera Sharma,Regular,2023-02-12,LOC0069
CUST02882,Divya Patel,Regular,2025-04-09,LOC0085
CUST02883,Aarav Iyer,Regular,2022-12-24,LOC0115
CUST02884,Karthik Patel,Regular,2022-10-02,LOC0006
CUST02885,Siddharth Bhat,New,2024-03-12,LOC0142
CUST02886,Rajesh Singh,New,2022-03-17,LOC0081
CUST02887,Rohan Joshi,Regular,2022-11-17,LOC0066
CUST02888,Suresh Verma,Loyal,2023-01-04,LOC0128
CUST02889,Aditya Menon,Regular,2023-08-23,LOC0058
CUST02890,Arjun Pillai,Loyal,2023-05-28,LOC0031
CUST02891,Aditya Menon,New,2024-04-28,LOC0075
CUST02892,Aditya Patel,New,2023-05-26,LOC0125
CUST02893,Ananya Deshmukh,New,2023-12-06,LOC0069
CUST02894,Neha Joshi,Regular,2022-11-26,LOC0054
CUST02895,Suresh Bhat,Regular,2022-12-24,LOC0150
CUST02896,Priya Menon,New,2024-08-21,LOC0004
CUST02897,Siddharth Nair,New,2024-10-10,LOC0036
CUST02898,Karthik Verma,Loyal,2023-07-28,LOC0139
CUST02899,Priya Iyer,Regular,2022-07-31,LOC0041
CUST02900,Aarav Singh,Premium,2025-04-02,LOC0140
CUST02901,Rohan Rao,Regular,2024-05-26,LOC0147
CUST02902,Suresh Bhat,Loyal,2024-11-24,LOC0038
CUST02903,Rohan Pillai,Regular,2025-01-07,LOC0138
CUST02904,Rajesh Kumar,Loyal,2023-07-02,LOC0008
CUST02905,Rohan Gowda,New,2024-12-12,LOC0067
CUST02906,Vikram Nair,Regular,2024-02-06,LOC0092
CUST02907,Kavya Bhat,Regular,2025-02-09,LOC0130
CUST02908,Aarav Gowda,New,2022-12-07,LOC0007
CUST02909,Ananya Chawla,Regular,2023-03-27,LOC0122
CUST02910,Neha Gupta,New,2024-01-18,LOC0022
CUST02911,Aditya Iyer,Premium,2023-12-20,LOC0022
CUST02912,Suresh Deshmukh,Loyal,2024-05-06,LOC0070
CUST02913,Deepika Chawla,New,2024-10-01,LOC0130
CUST02914,Aditya Bhat,Regular,2024-09-01,LOC0123
CUST02915,Ananya Singh,New,2024-08-03,LOC0091
CUST02916,Priya Singh,Regular,2025-02-03,LOC0149
CUST02917,Sneha Chawla,Regular,2024-04-29,LOC0142
CUST02918,Neha Deshmukh,Regular,2024-06-29,LOC0142
CUST02919,Rahul Mehta,Regular,2022-10-21,LOC0118
CUST02920,Aditya Nair,Loyal,2024-05-21,LOC0012
CUST02921,Divya Kumar,Regular,2023-03-15,LOC0099
CUST02922,Siddharth Menon,Regular,2022-06-22,LOC0069
CUST02923,Pooja Reddy,New,2024-02-26,LOC0003
CUST02924,Rahul Patel,Premium,2022-11-10,LOC0041
CUST02925,Sneha Bhat,New,2024-12-22,LOC0105
CUST02926,Anita Reddy,Premium,2024-05-29,LOC0147
CUST02927,Kavya Singh,Regular,2023-05-17,LOC0137
CUST02928,Kavya Menon,New,2025-05-30,LOC0112
CUST02929,Siddharth Mehta,Regular,2022-10-02,LOC0135
CUST02930,Rajesh Iyer,New,2022-06-20,LOC0017
CUST02931,Rohan Gupta,Regular,2024-06-27,LOC0064
CUST02932,Deepika Nair,New,2024-09-19,LOC0105
CUST02933,Arjun Deshmukh,New,2024-12-08,LOC0001
CUST02934,Kavya Verma,Regular,2023-07-18,LOC0143
CUST02935,Aditya Joshi,Regular,2022-01-30,LOC0043
CUST02936,Siddharth Kumar,New,2022-09-18,LOC0068
CUST02937,Priya Chawla,Loyal,2024-05-18,LOC0009
CUST02938,Pooja Singh,Regular,2025-03-03,LOC0146
CUST02939,Rohan Deshmukh,Loyal,2024-11-02,LOC0017
CUST02940,Vikram Singh,Loyal,2023-09-05,LOC0147
CUST02941,Ananya Gowda,Loyal,2024-12-03,LOC0001
CUST02942,Karthik Gowda,New,2023-01-26,LOC0070
CUST02943,Siddharth Chawla,Loyal,2024-08-27,LOC0027
CUST02944,Rahul Menon,Regular,2025-04-27,LOC0101
CUST02945,Siddharth Gowda,Regular,2024-02-20,LOC0138
CUST02946,Kavya Bhat,Regular,2024-05-26,LOC0141
CUST02947,Suresh Mehta,New,2023-01-30,LOC0024
CUST02948,Rajesh Singh,New,2024-10-24,LOC0013
CUST02949,Deepika Reddy,New,2024-01-25,LOC0047
CUST02950,Meera Das,Loyal,2024-08-10,LOC0098
CUST02951,Ananya Das,New,2023-01-15,LOC0122
CUST02952,Ananya Rao,Loyal,2023-09-03,LOC0143
CUST02953,Arjun Chawla,Premium,2023-04-05,LOC0106
CUST02954,Vikram Patel,New,2023-11-27,LOC0067
CUST02955,Deepika Verma,New,2023-10-31,LOC0002
CUST02956,Deepika Bhat,New,2024-11-03,LOC0035
CUST02957,Rajesh Singh,Loyal,2022-11-19,LOC0076
CUST02958,Aditya Singh,Regular,2023-12-10,LOC0112
CUST02959,Divya Verma,New,2024-10-03,LOC0112
CUST02960,Aarav Kumar,Regular,2023-09-30,LOC0094
